,0
17946,140.203125
17947,140.2109375
17948,140.21875
17949,140.2265625
17950,140.234375
17951,140.2421875
17952,140.25
17953,140.2578125
17954,140.265625
17955,140.2734375
17956,140.28125
17957,140.2890625
17958,140.296875
17959,140.3046875
17960,140.3125
17961,140.3203125
17962,140.328125
17963,140.3359375
17964,140.34375
17965,140.3515625
17966,140.359375
17967,140.3671875
17968,140.375
17969,140.3828125
17970,140.390625
17971,140.3984375
17972,140.40625
17973,140.4140625
17974,140.421875
17975,140.4296875
17976,140.4375
17977,140.4453125
17978,140.453125
17979,140.4609375
17980,140.46875
17981,140.4765625
17982,140.484375
17983,140.4921875
17984,140.5
17985,140.5078125
17986,140.515625
17987,140.5234375
17988,140.53125
17989,140.5390625
17990,140.546875
17991,140.5546875
17992,140.5625
17993,140.5703125
17994,140.578125
17995,140.5859375
17996,140.59375
17997,140.6015625
17998,140.609375
17999,140.6171875
18000,140.625
18001,140.6328125
18002,140.640625
18003,140.6484375
18004,140.65625
18005,140.6640625
18006,140.671875
18007,140.6796875
18008,140.6875
18009,140.6953125
18010,140.703125
18011,140.7109375
18012,140.71875
18013,140.7265625
18014,140.734375
18015,140.7421875
18016,140.75
18017,140.7578125
18018,140.765625
18019,140.7734375
18020,140.78125
18021,140.7890625
18022,140.796875
18023,140.8046875
18024,140.8125
18025,140.8203125
18026,140.828125
18027,140.8359375
18028,140.84375
18029,140.8515625
18030,140.859375
18031,140.8671875
18032,140.875
18033,140.8828125
18034,140.890625
18035,140.8984375
18036,140.90625
18037,140.9140625
18038,140.921875
18039,140.9296875
18040,140.9375
18041,140.9453125
18042,140.953125
18043,140.9609375
18044,140.96875
18045,140.9765625
18046,140.984375
18047,140.9921875
18048,141.0
18049,141.0078125
18050,141.015625
18051,141.0234375
18052,141.03125
18053,141.0390625
18054,141.046875
18055,141.0546875
18056,141.0625
18057,141.0703125
18058,141.078125
18059,141.0859375
18060,141.09375
18061,141.1015625
18062,141.109375
18063,141.1171875
18064,141.125
18065,141.1328125
18066,141.140625
18067,141.1484375
18068,141.15625
18069,141.1640625
18070,141.171875
18071,141.1796875
18072,141.1875
18073,141.1953125
18074,141.203125
18075,141.2109375
18076,141.21875
18077,141.2265625
18078,141.234375
18079,141.2421875
18080,141.25
18081,141.2578125
18082,141.265625
18083,141.2734375
18084,141.28125
18085,141.2890625
18086,141.296875
18087,141.3046875
18088,141.3125
18089,141.3203125
18090,141.328125
18091,141.3359375
18092,141.34375
18093,141.3515625
18094,141.359375
18095,141.3671875
18096,141.375
18097,141.3828125
18098,141.390625
18099,141.3984375
18100,141.40625
18101,141.4140625
18102,141.421875
18103,141.4296875
18104,141.4375
18105,141.4453125
18106,141.453125
18107,141.4609375
18108,141.46875
18109,141.4765625
18110,141.484375
18111,141.4921875
18112,141.5
18113,141.5078125
18114,141.515625
18115,141.5234375
18116,141.53125
18117,141.5390625
18118,141.546875
18119,141.5546875
18120,141.5625
18121,141.5703125
18122,141.578125
18123,141.5859375
18124,141.59375
18125,141.6015625
18126,141.609375
18127,141.6171875
18128,141.625
18129,141.6328125
18130,141.640625
18131,141.6484375
18132,141.65625
18133,141.6640625
18134,141.671875
18135,141.6796875
18136,141.6875
18137,141.6953125
18138,141.703125
18139,141.7109375
18140,141.71875
18141,141.7265625
18142,141.734375
18143,141.7421875
18144,141.75
18145,141.7578125
18146,141.765625
18147,141.7734375
18148,141.78125
18149,141.7890625
18150,141.796875
18151,141.8046875
18152,141.8125
18153,141.8203125
18154,141.828125
18155,141.8359375
18156,141.84375
18157,141.8515625
18158,141.859375
18159,141.8671875
18160,141.875
18161,141.8828125
18162,141.890625
18163,141.8984375
18164,141.90625
18165,141.9140625
18166,141.921875
18167,141.9296875
18168,141.9375
18169,141.9453125
18170,141.953125
18171,141.9609375
18172,141.96875
18173,141.9765625
18174,141.984375
18175,141.9921875
18176,142.0
18177,142.0078125
18178,142.015625
18179,142.0234375
18180,142.03125
18181,142.0390625
18182,142.046875
18183,142.0546875
18184,142.0625
18185,142.0703125
18186,142.078125
18187,142.0859375
18188,142.09375
18189,142.1015625
18190,142.109375
18191,142.1171875
18192,142.125
18193,142.1328125
18194,142.140625
18195,142.1484375
18196,142.15625
18197,142.1640625
18198,142.171875
18199,142.1796875
18200,142.1875
18201,142.1953125
18202,142.203125
18203,142.2109375
18204,142.21875
18205,142.2265625
18206,142.234375
18207,142.2421875
18208,142.25
18209,142.2578125
18210,142.265625
18211,142.2734375
18212,142.28125
18213,142.2890625
18214,142.296875
18215,142.3046875
18216,142.3125
18217,142.3203125
18218,142.328125
18219,142.3359375
18220,142.34375
18221,142.3515625
18222,142.359375
18223,142.3671875
18224,142.375
18225,142.3828125
18226,142.390625
18227,142.3984375
18228,142.40625
18229,142.4140625
18230,142.421875
18231,142.4296875
18232,142.4375
18233,142.4453125
18234,142.453125
18235,142.4609375
18236,142.46875
18237,142.4765625
18238,142.484375
18239,142.4921875
18240,142.5
18241,142.5078125
18242,142.515625
18243,142.5234375
18244,142.53125
18245,142.5390625
18246,142.546875
18247,142.5546875
18248,142.5625
18249,142.5703125
18250,142.578125
18251,142.5859375
18252,142.59375
18253,142.6015625
18254,142.609375
18255,142.6171875
18256,142.625
18257,142.6328125
18258,142.640625
18259,142.6484375
18260,142.65625
18261,142.6640625
18262,142.671875
18263,142.6796875
18264,142.6875
18265,142.6953125
18266,142.703125
18267,142.7109375
18268,142.71875
18269,142.7265625
18270,142.734375
18271,142.7421875
18272,142.75
18273,142.7578125
18274,142.765625
18275,142.7734375
18276,142.78125
18277,142.7890625
18278,142.796875
18279,142.8046875
18280,142.8125
18281,142.8203125
18282,142.828125
18283,142.8359375
18284,142.84375
18285,142.8515625
18286,142.859375
18287,142.8671875
18288,142.875
18289,142.8828125
18290,142.890625
18291,142.8984375
18292,142.90625
18293,142.9140625
18294,142.921875
18295,142.9296875
18296,142.9375
18297,142.9453125
18298,142.953125
18299,142.9609375
18300,142.96875
18301,142.9765625
18302,142.984375
18303,142.9921875
18304,143.0
18305,143.0078125
18306,143.015625
18307,143.0234375
18308,143.03125
18309,143.0390625
18310,143.046875
18311,143.0546875
18312,143.0625
18313,143.0703125
18314,143.078125
18315,143.0859375
18316,143.09375
18317,143.1015625
18318,143.109375
18319,143.1171875
18320,143.125
18321,143.1328125
18322,143.140625
18323,143.1484375
18324,143.15625
18325,143.1640625
18326,143.171875
18327,143.1796875
18328,143.1875
18329,143.1953125
18330,143.203125
18331,143.2109375
18332,143.21875
18333,143.2265625
18334,143.234375
18335,143.2421875
18336,143.25
18337,143.2578125
18338,143.265625
18339,143.2734375
18340,143.28125
18341,143.2890625
18342,143.296875
18343,143.3046875
18344,143.3125
18345,143.3203125
18346,143.328125
18347,143.3359375
18348,143.34375
18349,143.3515625
18350,143.359375
18351,143.3671875
18352,143.375
18353,143.3828125
18354,143.390625
18355,143.3984375
18356,143.40625
18357,143.4140625
18358,143.421875
18359,143.4296875
18360,143.4375
18361,143.4453125
18362,143.453125
18363,143.4609375
18364,143.46875
18365,143.4765625
18366,143.484375
18367,143.4921875
18368,143.5
18369,143.5078125
18370,143.515625
18371,143.5234375
18372,143.53125
18373,143.5390625
18374,143.546875
18375,143.5546875
18376,143.5625
18377,143.5703125
18378,143.578125
18379,143.5859375
18380,143.59375
18381,143.6015625
18382,143.609375
18383,143.6171875
18384,143.625
18385,143.6328125
18386,143.640625
18387,143.6484375
18388,143.65625
18389,143.6640625
18390,143.671875
18391,143.6796875
18392,143.6875
18393,143.6953125
18394,143.703125
18395,143.7109375
18396,143.71875
18397,143.7265625
18398,143.734375
18399,143.7421875
18400,143.75
18401,143.7578125
18402,143.765625
18403,143.7734375
18404,143.78125
18405,143.7890625
18406,143.796875
18407,143.8046875
18408,143.8125
18409,143.8203125
18410,143.828125
18411,143.8359375
18412,143.84375
18413,143.8515625
18414,143.859375
18415,143.8671875
18416,143.875
18417,143.8828125
18418,143.890625
18419,143.8984375
18420,143.90625
18421,143.9140625
18422,143.921875
18423,143.9296875
18424,143.9375
18425,143.9453125
18426,143.953125
18427,143.9609375
18428,143.96875
18429,143.9765625
18430,143.984375
18431,143.9921875
18432,144.0
18433,144.0078125
18434,144.015625
18435,144.0234375
18436,144.03125
18437,144.0390625
18438,144.046875
18439,144.0546875
18440,144.0625
18441,144.0703125
18442,144.078125
18443,144.0859375
18444,144.09375
18445,144.1015625
18446,144.109375
18447,144.1171875
18448,144.125
18449,144.1328125
18450,144.140625
18451,144.1484375
18452,144.15625
18453,144.1640625
18454,144.171875
18455,144.1796875
18456,144.1875
18457,144.1953125
18458,144.203125
18459,144.2109375
18460,144.21875
18461,144.2265625
18462,144.234375
18463,144.2421875
18464,144.25
18465,144.2578125
18466,144.265625
18467,144.2734375
18468,144.28125
18469,144.2890625
18470,144.296875
18471,144.3046875
18472,144.3125
18473,144.3203125
18474,144.328125
18475,144.3359375
18476,144.34375
18477,144.3515625
18478,144.359375
18479,144.3671875
18480,144.375
18481,144.3828125
18482,144.390625
18483,144.3984375
18484,144.40625
18485,144.4140625
18486,144.421875
18487,144.4296875
18488,144.4375
18489,144.4453125
18490,144.453125
18491,144.4609375
18492,144.46875
18493,144.4765625
18494,144.484375
18495,144.4921875
18496,144.5
18497,144.5078125
18498,144.515625
18499,144.5234375
18500,144.53125
18501,144.5390625
18502,144.546875
18503,144.5546875
18504,144.5625
18505,144.5703125
18506,144.578125
18507,144.5859375
18508,144.59375
18509,144.6015625
18510,144.609375
18511,144.6171875
18512,144.625
18513,144.6328125
18514,144.640625
18515,144.6484375
18516,144.65625
18517,144.6640625
18518,144.671875
18519,144.6796875
18520,144.6875
18521,144.6953125
18522,144.703125
18523,144.7109375
18524,144.71875
18525,144.7265625
18526,144.734375
18527,144.7421875
18528,144.75
18529,144.7578125
18530,144.765625
18531,144.7734375
18532,144.78125
18533,144.7890625
18534,144.796875
18535,144.8046875
18536,144.8125
18537,144.8203125
18538,144.828125
18539,144.8359375
18540,144.84375
18541,144.8515625
18542,144.859375
18543,144.8671875
18544,144.875
18545,144.8828125
18546,144.890625
18547,144.8984375
18548,144.90625
18549,144.9140625
18550,144.921875
18551,144.9296875
18552,144.9375
18553,144.9453125
18554,144.953125
18555,144.9609375
18556,144.96875
18557,144.9765625
18558,144.984375
18559,144.9921875
18560,145.0
18561,145.0078125
18562,145.015625
18563,145.0234375
18564,145.03125
18565,145.0390625
18566,145.046875
18567,145.0546875
18568,145.0625
18569,145.0703125
18570,145.078125
18571,145.0859375
18572,145.09375
18573,145.1015625
18574,145.109375
18575,145.1171875
18576,145.125
18577,145.1328125
18578,145.140625
18579,145.1484375
18580,145.15625
18581,145.1640625
18582,145.171875
18583,145.1796875
18584,145.1875
18585,145.1953125
18586,145.203125
18587,145.2109375
18588,145.21875
18589,145.2265625
18590,145.234375
18591,145.2421875
18592,145.25
18593,145.2578125
18594,145.265625
18595,145.2734375
18596,145.28125
18597,145.2890625
18598,145.296875
18599,145.3046875
18600,145.3125
18601,145.3203125
18602,145.328125
18603,145.3359375
18604,145.34375
18605,145.3515625
18606,145.359375
18607,145.3671875
18608,145.375
18609,145.3828125
18610,145.390625
18611,145.3984375
18612,145.40625
18613,145.4140625
18614,145.421875
18615,145.4296875
18616,145.4375
18617,145.4453125
18618,145.453125
18619,145.4609375
18620,145.46875
18621,145.4765625
18622,145.484375
18623,145.4921875
18624,145.5
18625,145.5078125
18626,145.515625
18627,145.5234375
18628,145.53125
18629,145.5390625
18630,145.546875
18631,145.5546875
18632,145.5625
18633,145.5703125
18634,145.578125
18635,145.5859375
18636,145.59375
18637,145.6015625
18638,145.609375
18639,145.6171875
18640,145.625
18641,145.6328125
18642,145.640625
18643,145.6484375
18644,145.65625
18645,145.6640625
18646,145.671875
18647,145.6796875
18648,145.6875
18649,145.6953125
18650,145.703125
18651,145.7109375
18652,145.71875
18653,145.7265625
18654,145.734375
18655,145.7421875
18656,145.75
18657,145.7578125
18658,145.765625
18659,145.7734375
18660,145.78125
18661,145.7890625
18662,145.796875
18663,145.8046875
18664,145.8125
18665,145.8203125
18666,145.828125
18667,145.8359375
18668,145.84375
18669,145.8515625
18670,145.859375
18671,145.8671875
18672,145.875
18673,145.8828125
18674,145.890625
18675,145.8984375
18676,145.90625
18677,145.9140625
18678,145.921875
18679,145.9296875
18680,145.9375
18681,145.9453125
18682,145.953125
18683,145.9609375
18684,145.96875
18685,145.9765625
18686,145.984375
18687,145.9921875
18688,146.0
18689,146.0078125
18690,146.015625
18691,146.0234375
18692,146.03125
18693,146.0390625
18694,146.046875
18695,146.0546875
18696,146.0625
18697,146.0703125
18698,146.078125
18699,146.0859375
18700,146.09375
18701,146.1015625
18702,146.109375
18703,146.1171875
18704,146.125
18705,146.1328125
18706,146.140625
18707,146.1484375
18708,146.15625
18709,146.1640625
18710,146.171875
18711,146.1796875
18712,146.1875
18713,146.1953125
18714,146.203125
18715,146.2109375
18716,146.21875
18717,146.2265625
18718,146.234375
18719,146.2421875
18720,146.25
18721,146.2578125
18722,146.265625
18723,146.2734375
18724,146.28125
18725,146.2890625
18726,146.296875
18727,146.3046875
18728,146.3125
18729,146.3203125
18730,146.328125
18731,146.3359375
18732,146.34375
18733,146.3515625
18734,146.359375
18735,146.3671875
18736,146.375
18737,146.3828125
18738,146.390625
18739,146.3984375
18740,146.40625
18741,146.4140625
18742,146.421875
18743,146.4296875
18744,146.4375
18745,146.4453125
18746,146.453125
18747,146.4609375
18748,146.46875
18749,146.4765625
18750,146.484375
18751,146.4921875
18752,146.5
18753,146.5078125
18754,146.515625
18755,146.5234375
18756,146.53125
18757,146.5390625
18758,146.546875
18759,146.5546875
18760,146.5625
18761,146.5703125
18762,146.578125
18763,146.5859375
18764,146.59375
18765,146.6015625
18766,146.609375
18767,146.6171875
18768,146.625
18769,146.6328125
18770,146.640625
18771,146.6484375
18772,146.65625
18773,146.6640625
18774,146.671875
18775,146.6796875
18776,146.6875
18777,146.6953125
18778,146.703125
18779,146.7109375
18780,146.71875
18781,146.7265625
18782,146.734375
18783,146.7421875
18784,146.75
18785,146.7578125
18786,146.765625
18787,146.7734375
18788,146.78125
18789,146.7890625
18790,146.796875
18791,146.8046875
18792,146.8125
18793,146.8203125
18794,146.828125
18795,146.8359375
18796,146.84375
18797,146.8515625
18798,146.859375
18799,146.8671875
18800,146.875
18801,146.8828125
18802,146.890625
18803,146.8984375
18804,146.90625
18805,146.9140625
18806,146.921875
18807,146.9296875
18808,146.9375
18809,146.9453125
18810,146.953125
18811,146.9609375
18812,146.96875
18813,146.9765625
18814,146.984375
18815,146.9921875
18816,147.0
18817,147.0078125
18818,147.015625
18819,147.0234375
18820,147.03125
18821,147.0390625
18822,147.046875
18823,147.0546875
18824,147.0625
18825,147.0703125
18826,147.078125
18827,147.0859375
18828,147.09375
18829,147.1015625
18830,147.109375
18831,147.1171875
18832,147.125
18833,147.1328125
18834,147.140625
18835,147.1484375
18836,147.15625
18837,147.1640625
18838,147.171875
18839,147.1796875
18840,147.1875
18841,147.1953125
18842,147.203125
18843,147.2109375
18844,147.21875
18845,147.2265625
18846,147.234375
18847,147.2421875
18848,147.25
18849,147.2578125
18850,147.265625
18851,147.2734375
18852,147.28125
18853,147.2890625
18854,147.296875
18855,147.3046875
18856,147.3125
18857,147.3203125
18858,147.328125
18859,147.3359375
18860,147.34375
18861,147.3515625
18862,147.359375
18863,147.3671875
18864,147.375
18865,147.3828125
18866,147.390625
18867,147.3984375
18868,147.40625
18869,147.4140625
18870,147.421875
18871,147.4296875
18872,147.4375
18873,147.4453125
18874,147.453125
18875,147.4609375
18876,147.46875
18877,147.4765625
18878,147.484375
18879,147.4921875
18880,147.5
18881,147.5078125
18882,147.515625
18883,147.5234375
18884,147.53125
18885,147.5390625
18886,147.546875
18887,147.5546875
18888,147.5625
18889,147.5703125
18890,147.578125
18891,147.5859375
18892,147.59375
18893,147.6015625
18894,147.609375
18895,147.6171875
18896,147.625
18897,147.6328125
18898,147.640625
18899,147.6484375
18900,147.65625
18901,147.6640625
18902,147.671875
18903,147.6796875
18904,147.6875
18905,147.6953125
18906,147.703125
18907,147.7109375
18908,147.71875
18909,147.7265625
18910,147.734375
18911,147.7421875
18912,147.75
18913,147.7578125
18914,147.765625
18915,147.7734375
18916,147.78125
18917,147.7890625
18918,147.796875
18919,147.8046875
18920,147.8125
18921,147.8203125
18922,147.828125
18923,147.8359375
18924,147.84375
18925,147.8515625
18926,147.859375
18927,147.8671875
18928,147.875
18929,147.8828125
18930,147.890625
18931,147.8984375
18932,147.90625
18933,147.9140625
18934,147.921875
18935,147.9296875
18936,147.9375
18937,147.9453125
18938,147.953125
18939,147.9609375
18940,147.96875
18941,147.9765625
18942,147.984375
18943,147.9921875
18944,148.0
18945,148.0078125
18946,148.015625
18947,148.0234375
18948,148.03125
18949,148.0390625
18950,148.046875
18951,148.0546875
18952,148.0625
18953,148.0703125
18954,148.078125
18955,148.0859375
18956,148.09375
18957,148.1015625
18958,148.109375
18959,148.1171875
18960,148.125
18961,148.1328125
18962,148.140625
18963,148.1484375
18964,148.15625
18965,148.1640625
18966,148.171875
18967,148.1796875
18968,148.1875
18969,148.1953125
18970,148.203125
18971,148.2109375
18972,148.21875
18973,148.2265625
18974,148.234375
18975,148.2421875
18976,148.25
18977,148.2578125
18978,148.265625
18979,148.2734375
18980,148.28125
18981,148.2890625
18982,148.296875
18983,148.3046875
18984,148.3125
18985,148.3203125
18986,148.328125
18987,148.3359375
18988,148.34375
18989,148.3515625
18990,148.359375
18991,148.3671875
18992,148.375
18993,148.3828125
18994,148.390625
18995,148.3984375
18996,148.40625
18997,148.4140625
18998,148.421875
18999,148.4296875
19000,148.4375
19001,148.4453125
19002,148.453125
19003,148.4609375
19004,148.46875
19005,148.4765625
19006,148.484375
19007,148.4921875
19008,148.5
19009,148.5078125
19010,148.515625
19011,148.5234375
19012,148.53125
19013,148.5390625
19014,148.546875
19015,148.5546875
19016,148.5625
19017,148.5703125
19018,148.578125
19019,148.5859375
19020,148.59375
19021,148.6015625
19022,148.609375
19023,148.6171875
19024,148.625
19025,148.6328125
19026,148.640625
19027,148.6484375
19028,148.65625
19029,148.6640625
19030,148.671875
19031,148.6796875
19032,148.6875
19033,148.6953125
19034,148.703125
19035,148.7109375
19036,148.71875
19037,148.7265625
19038,148.734375
19039,148.7421875
19040,148.75
19041,148.7578125
19042,148.765625
19043,148.7734375
19044,148.78125
19045,148.7890625
19046,148.796875
19047,148.8046875
19048,148.8125
19049,148.8203125
19050,148.828125
19051,148.8359375
19052,148.84375
19053,148.8515625
19054,148.859375
19055,148.8671875
19056,148.875
19057,148.8828125
19058,148.890625
19059,148.8984375
19060,148.90625
19061,148.9140625
19062,148.921875
19063,148.9296875
19064,148.9375
19065,148.9453125
19066,148.953125
19067,148.9609375
19068,148.96875
19069,148.9765625
19070,148.984375
19071,148.9921875
19072,149.0
19073,149.0078125
19074,149.015625
19075,149.0234375
19076,149.03125
19077,149.0390625
19078,149.046875
19079,149.0546875
19080,149.0625
19081,149.0703125
19082,149.078125
19083,149.0859375
19084,149.09375
19085,149.1015625
19086,149.109375
19087,149.1171875
19088,149.125
19089,149.1328125
19090,149.140625
19091,149.1484375
19092,149.15625
19093,149.1640625
19094,149.171875
19095,149.1796875
19096,149.1875
19097,149.1953125
19098,149.203125
19099,149.2109375
19100,149.21875
19101,149.2265625
19102,149.234375
19103,149.2421875
19104,149.25
19105,149.2578125
19106,149.265625
19107,149.2734375
19108,149.28125
19109,149.2890625
19110,149.296875
19111,149.3046875
19112,149.3125
19113,149.3203125
19114,149.328125
19115,149.3359375
19116,149.34375
19117,149.3515625
19118,149.359375
19119,149.3671875
19120,149.375
19121,149.3828125
19122,149.390625
19123,149.3984375
19124,149.40625
19125,149.4140625
19126,149.421875
19127,149.4296875
19128,149.4375
19129,149.4453125
19130,149.453125
19131,149.4609375
19132,149.46875
19133,149.4765625
19134,149.484375
19135,149.4921875
19136,149.5
19137,149.5078125
19138,149.515625
19139,149.5234375
19140,149.53125
19141,149.5390625
19142,149.546875
19143,149.5546875
19144,149.5625
19145,149.5703125
19146,149.578125
19147,149.5859375
19148,149.59375
19149,149.6015625
19150,149.609375
19151,149.6171875
19152,149.625
19153,149.6328125
19154,149.640625
19155,149.6484375
19156,149.65625
19157,149.6640625
19158,149.671875
19159,149.6796875
19160,149.6875
19161,149.6953125
19162,149.703125
19163,149.7109375
19164,149.71875
19165,149.7265625
19166,149.734375
19167,149.7421875
19168,149.75
19169,149.7578125
19170,149.765625
19171,149.7734375
19172,149.78125
19173,149.7890625
19174,149.796875
19175,149.8046875
19176,149.8125
19177,149.8203125
19178,149.828125
19179,149.8359375
19180,149.84375
19181,149.8515625
19182,149.859375
19183,149.8671875
19184,149.875
19185,149.8828125
19186,149.890625
19187,149.8984375
19188,149.90625
19189,149.9140625
19190,149.921875
19191,149.9296875
19192,149.9375
19193,149.9453125
19194,149.953125
19195,149.9609375
19196,149.96875
19197,149.9765625
19198,149.984375
19199,149.9921875
19200,150.0
19201,150.0078125
19202,150.015625
19203,150.0234375
19204,150.03125
19205,150.0390625
19206,150.046875
19207,150.0546875
19208,150.0625
19209,150.0703125
19210,150.078125
19211,150.0859375
19212,150.09375
19213,150.1015625
19214,150.109375
19215,150.1171875
19216,150.125
19217,150.1328125
19218,150.140625
19219,150.1484375
19220,150.15625
19221,150.1640625
19222,150.171875
19223,150.1796875
19224,150.1875
19225,150.1953125
19226,150.203125
19227,150.2109375
19228,150.21875
19229,150.2265625
19230,150.234375
19231,150.2421875
19232,150.25
19233,150.2578125
19234,150.265625
19235,150.2734375
19236,150.28125
19237,150.2890625
19238,150.296875
19239,150.3046875
19240,150.3125
19241,150.3203125
19242,150.328125
19243,150.3359375
19244,150.34375
19245,150.3515625
19246,150.359375
19247,150.3671875
19248,150.375
19249,150.3828125
19250,150.390625
19251,150.3984375
19252,150.40625
19253,150.4140625
19254,150.421875
19255,150.4296875
19256,150.4375
19257,150.4453125
19258,150.453125
19259,150.4609375
19260,150.46875
19261,150.4765625
19262,150.484375
19263,150.4921875
19264,150.5
19265,150.5078125
19266,150.515625
19267,150.5234375
19268,150.53125
19269,150.5390625
19270,150.546875
19271,150.5546875
19272,150.5625
19273,150.5703125
19274,150.578125
19275,150.5859375
19276,150.59375
19277,150.6015625
19278,150.609375
19279,150.6171875
19280,150.625
19281,150.6328125
19282,150.640625
19283,150.6484375
19284,150.65625
19285,150.6640625
19286,150.671875
19287,150.6796875
19288,150.6875
19289,150.6953125
19290,150.703125
19291,150.7109375
19292,150.71875
19293,150.7265625
19294,150.734375
19295,150.7421875
19296,150.75
19297,150.7578125
19298,150.765625
19299,150.7734375
19300,150.78125
19301,150.7890625
19302,150.796875
19303,150.8046875
19304,150.8125
19305,150.8203125
19306,150.828125
19307,150.8359375
19308,150.84375
19309,150.8515625
19310,150.859375
19311,150.8671875
19312,150.875
19313,150.8828125
19314,150.890625
19315,150.8984375
19316,150.90625
19317,150.9140625
19318,150.921875
19319,150.9296875
19320,150.9375
19321,150.9453125
19322,150.953125
19323,150.9609375
19324,150.96875
19325,150.9765625
19326,150.984375
19327,150.9921875
19328,151.0
19329,151.0078125
19330,151.015625
19331,151.0234375
19332,151.03125
19333,151.0390625
19334,151.046875
19335,151.0546875
19336,151.0625
19337,151.0703125
19338,151.078125
19339,151.0859375
19340,151.09375
19341,151.1015625
19342,151.109375
19343,151.1171875
19344,151.125
19345,151.1328125
19346,151.140625
19347,151.1484375
19348,151.15625
19349,151.1640625
19350,151.171875
19351,151.1796875
19352,151.1875
19353,151.1953125
19354,151.203125
19355,151.2109375
19356,151.21875
19357,151.2265625
19358,151.234375
19359,151.2421875
19360,151.25
19361,151.2578125
19362,151.265625
19363,151.2734375
19364,151.28125
19365,151.2890625
19366,151.296875
19367,151.3046875
19368,151.3125
19369,151.3203125
19370,151.328125
19371,151.3359375
19372,151.34375
19373,151.3515625
19374,151.359375
19375,151.3671875
19376,151.375
19377,151.3828125
19378,151.390625
19379,151.3984375
19380,151.40625
19381,151.4140625
19382,151.421875
19383,151.4296875
19384,151.4375
19385,151.4453125
19386,151.453125
19387,151.4609375
19388,151.46875
19389,151.4765625
19390,151.484375
19391,151.4921875
19392,151.5
19393,151.5078125
19394,151.515625
19395,151.5234375
19396,151.53125
19397,151.5390625
19398,151.546875
19399,151.5546875
19400,151.5625
19401,151.5703125
19402,151.578125
19403,151.5859375
19404,151.59375
19405,151.6015625
19406,151.609375
19407,151.6171875
19408,151.625
19409,151.6328125
19410,151.640625
19411,151.6484375
19412,151.65625
19413,151.6640625
19414,151.671875
19415,151.6796875
19416,151.6875
19417,151.6953125
19418,151.703125
19419,151.7109375
19420,151.71875
19421,151.7265625
19422,151.734375
19423,151.7421875
19424,151.75
19425,151.7578125
19426,151.765625
19427,151.7734375
19428,151.78125
19429,151.7890625
19430,151.796875
19431,151.8046875
19432,151.8125
19433,151.8203125
19434,151.828125
19435,151.8359375
19436,151.84375
19437,151.8515625
19438,151.859375
19439,151.8671875
19440,151.875
19441,151.8828125
19442,151.890625
19443,151.8984375
19444,151.90625
19445,151.9140625
19446,151.921875
19447,151.9296875
19448,151.9375
19449,151.9453125
19450,151.953125
19451,151.9609375
19452,151.96875
19453,151.9765625
19454,151.984375
19455,151.9921875
19456,152.0
19457,152.0078125
19458,152.015625
19459,152.0234375
19460,152.03125
19461,152.0390625
19462,152.046875
19463,152.0546875
19464,152.0625
19465,152.0703125
19466,152.078125
19467,152.0859375
19468,152.09375
19469,152.1015625
19470,152.109375
19471,152.1171875
19472,152.125
19473,152.1328125
19474,152.140625
19475,152.1484375
19476,152.15625
19477,152.1640625
19478,152.171875
19479,152.1796875
19480,152.1875
19481,152.1953125
19482,152.203125
19483,152.2109375
19484,152.21875
19485,152.2265625
19486,152.234375
19487,152.2421875
19488,152.25
19489,152.2578125
19490,152.265625
19491,152.2734375
19492,152.28125
19493,152.2890625
19494,152.296875
19495,152.3046875
19496,152.3125
19497,152.3203125
19498,152.328125
19499,152.3359375
19500,152.34375
19501,152.3515625
19502,152.359375
19503,152.3671875
19504,152.375
19505,152.3828125
19506,152.390625
19507,152.3984375
19508,152.40625
19509,152.4140625
19510,152.421875
19511,152.4296875
19512,152.4375
19513,152.4453125
19514,152.453125
19515,152.4609375
19516,152.46875
19517,152.4765625
19518,152.484375
19519,152.4921875
19520,152.5
19521,152.5078125
19522,152.515625
19523,152.5234375
19524,152.53125
19525,152.5390625
19526,152.546875
19527,152.5546875
19528,152.5625
19529,152.5703125
19530,152.578125
19531,152.5859375
19532,152.59375
19533,152.6015625
19534,152.609375
19535,152.6171875
19536,152.625
19537,152.6328125
19538,152.640625
19539,152.6484375
19540,152.65625
19541,152.6640625
19542,152.671875
19543,152.6796875
19544,152.6875
19545,152.6953125
19546,152.703125
19547,152.7109375
19548,152.71875
19549,152.7265625
19550,152.734375
19551,152.7421875
19552,152.75
19553,152.7578125
19554,152.765625
19555,152.7734375
19556,152.78125
19557,152.7890625
19558,152.796875
19559,152.8046875
19560,152.8125
19561,152.8203125
19562,152.828125
19563,152.8359375
19564,152.84375
19565,152.8515625
19566,152.859375
19567,152.8671875
19568,152.875
19569,152.8828125
19570,152.890625
19571,152.8984375
19572,152.90625
19573,152.9140625
19574,152.921875
19575,152.9296875
19576,152.9375
19577,152.9453125
19578,152.953125
19579,152.9609375
19580,152.96875
19581,152.9765625
19582,152.984375
19583,152.9921875
19584,153.0
19585,153.0078125
19586,153.015625
19587,153.0234375
19588,153.03125
19589,153.0390625
19590,153.046875
19591,153.0546875
19592,153.0625
19593,153.0703125
19594,153.078125
19595,153.0859375
19596,153.09375
19597,153.1015625
19598,153.109375
19599,153.1171875
19600,153.125
19601,153.1328125
19602,153.140625
19603,153.1484375
19604,153.15625
